Number,Inserted,Space,Time
70,3.56516e+09,168976543744,0.167349
69,3.51273e+09,168976543744,0.225863
68,3.4603e+09,168976543744,0.184867
67,3.40787e+09,168976543744,0.202474
66,3.35544e+09,168976543744,0.178096
65,3.30301e+09,168976543744,0.127217
64,3.25059e+09,168976543744,0.186414
63,3.19816e+09,168976543744,0.206581
62,3.14573e+09,168976543744,0.168244
61,3.0933e+09,168976543744,0.161178
60,3.04087e+09,168976543744,0.218424
59,2.98844e+09,168976543744,0.183463
58,2.93601e+09,168976543744,0.158195
57,2.88358e+09,168976539648,0.189196
56,2.83116e+09,168976539648,0.154326
55,2.77873e+09,168976539648,0.181439
54,2.7263e+09,168976539648,0.175127
53,2.67387e+09,168976539648,0.152903
52,2.62144e+09,168976539648,0.178022
51,2.56901e+09,168976539648,0.156117
50,2.51658e+09,168976539648,0.146819
49,2.46415e+09,168976539648,0.178804
48,2.41172e+09,168976539648,0.133627
47,2.3593e+09,168976539648,0.212814
46,2.30687e+09,168976539648,0.130575
45,2.25444e+09,168976539648,0.171765
44,2.20201e+09,168976539648,0.152864
43,2.14958e+09,168976539648,0.15174
42,2.09715e+09,168976539648,0.164593
41,2.04472e+09,168976539648,0.182972
40,1.99229e+09,168976539648,0.159528
39,1.93987e+09,168976539648,0.152278
38,1.88744e+09,168976539648,0.190541
37,1.83501e+09,168976539648,0.140807
36,1.78258e+09,168976539648,0.206153
35,1.73015e+09,168976539648,0.177489
34,1.67772e+09,168976539648,0.208291
33,1.62529e+09,168976539648,0.220126
32,1.57286e+09,168976539648,0.143953
31,1.52044e+09,168976539648,0.128306
30,1.46801e+09,168976539648,0.191906
29,1.41558e+09,168976539648,0.14148
28,1.36315e+09,168976539648,0.186089
27,1.31072e+09,168976539648,0.201277
26,1.25829e+09,168976539648,0.145955
25,1.20586e+09,168976539648,0.178291
24,1.15343e+09,168976539648,0.166525
23,1.101e+09,168976539648,0.183473
22,1.04858e+09,168976539648,0.172397
21,9.96147e+08,168976539648,0.185403
20,9.43718e+08,168976539648,0.149081
19,8.9129e+08,168976539648,0.148496
18,8.38861e+08,168976539648,0.145339
17,7.86432e+08,168976539648,0.140139
16,7.34003e+08,168976539648,0.13914
15,6.81574e+08,168976539648,0.12962
14,6.29146e+08,168976539648,0.130633
13,5.76717e+08,168976539648,0.215031
12,5.24288e+08,168976539648,0.141272
11,4.71859e+08,168976539648,0.20726
10,4.1943e+08,168976539648,0.162115
9,3.67002e+08,168976539648,0.140741
8,3.14573e+08,168976539648,0.183541
7,2.62144e+08,168976539648,0.166851
6,2.09715e+08,168976539648,0.161953
5,1.57286e+08,168976539648,0.158881
4,1.04858e+08,168976539648,0.161228
3,5.24288e+07,168976539648,0.133762
2,0,168976539648,0.180755
1,5.24288e+07,168976539648,0.101873
2,1.04858e+08,168976539648,0.101643
3,1.57286e+08,168976539648,0.101978
4,2.09715e+08,168976539648,0.10178
5,2.62144e+08,168976539648,0.104394
6,3.14573e+08,168976539648,0.101812
7,3.67002e+08,168976539648,0.102085
8,4.1943e+08,168976539648,0.101084
9,4.71859e+08,168976539648,0.102707
10,5.24288e+08,168976539648,0.101371
11,5.76717e+08,168976539648,0.102605
12,6.29146e+08,168976539648,0.101612
13,6.81574e+08,168976539648,0.101134
14,7.34003e+08,168976539648,0.101219
15,7.86432e+08,168976539648,0.102303
16,8.38861e+08,168976539648,0.101196
17,8.9129e+08,168976539648,0.101597
18,9.43718e+08,168976539648,0.101284
19,9.96147e+08,168976539648,0.102656
20,1.04858e+09,168976539648,0.107717
21,1.101e+09,168976539648,0.101014
22,1.15343e+09,168976539648,0.101382
23,1.20586e+09,168976539648,0.104464
24,1.25829e+09,168976539648,0.102044
25,1.31072e+09,168976539648,0.10297
26,1.36315e+09,168976539648,0.10096
27,1.41558e+09,168976539648,0.100742
28,1.46801e+09,168976539648,0.102983
29,1.52044e+09,168976539648,0.100642
30,1.57286e+09,168976539648,0.10263
31,1.62529e+09,168976539648,0.102272
32,1.67772e+09,168976539648,0.104339
33,1.73015e+09,168976539648,0.103118
34,1.78258e+09,168976539648,0.102921
35,1.83501e+09,168976539648,0.1017
36,1.88744e+09,168976539648,0.103199
37,1.93987e+09,168976539648,0.101857
38,1.99229e+09,168976539648,0.103728
39,2.04472e+09,168976539648,0.100607
40,2.09715e+09,168976539648,0.102446
41,2.14958e+09,168976535552,0.104361
42,2.20201e+09,168976535552,0.100512
43,2.25444e+09,168976535552,0.103091
44,2.30687e+09,168976535552,0.102444
45,2.3593e+09,168976535552,0.110766
46,2.41172e+09,168976535552,0.127817
47,2.46415e+09,168976535552,0.101946
48,2.51658e+09,168976535552,0.10185
49,2.56901e+09,168976535552,0.101006
50,2.62144e+09,168976535552,0.10378
51,2.67387e+09,168976535552,0.101758
52,2.7263e+09,168976535552,0.103522
53,2.77873e+09,168976535552,0.102837
54,2.83116e+09,168976535552,0.102953
55,2.88358e+09,168976535552,0.103625
56,2.93601e+09,168976535552,0.102024
57,2.98844e+09,168976535552,0.100449
58,3.04087e+09,168976535552,0.101795
59,3.0933e+09,168976535552,0.103587
60,3.14573e+09,168976535552,0.100733
61,3.19816e+09,168976535552,0.101629
62,3.25059e+09,168976535552,0.100864
63,3.30301e+09,168976535552,0.102452
64,3.35544e+09,168976535552,0.10188
65,3.40787e+09,168976535552,0.101907
66,3.4603e+09,168976535552,0.099644
67,3.51273e+09,168976535552,0.100486
68,3.56516e+09,168976535552,0.101103
69,3.61759e+09,168976535552,0.101205
70,3.67002e+09,168976535552,0.100133
71,3.72244e+09,168976535552,0.101846
72,3.77487e+09,168976535552,0.100322
73,3.8273e+09,168976535552,0.102679
74,3.87973e+09,168976535552,0.101524
75,3.93216e+09,168976535552,0.10145
76,3.98459e+09,168976535552,0.105314
77,4.03702e+09,168976535552,0.100356
78,4.08945e+09,168976535552,0.103665
79,4.14188e+09,168976535552,0.103267
80,4.1943e+09,168976535552,0.10492
81,4.24673e+09,168976535552,0.102395
82,4.29916e+09,168976535552,0.102834
83,4.35159e+09,168976535552,0.100608
84,4.40402e+09,168976535552,0.101596
85,4.45645e+09,168976535552,0.103297
86,4.50888e+09,168976535552,0.100483
87,4.56131e+09,168976535552,0.103107
88,4.61373e+09,168976535552,0.110901
89,4.66616e+09,168976535552,0.100575
90,4.71859e+09,168976535552,0.104981
91,4.77102e+09,168976535552,0.102405
92,4.82345e+09,168976535552,0.102918
93,4.87588e+09,168976535552,0.103352
94,4.92831e+09,168976535552,0.102937
95,4.98074e+09,168976535552,0.100222
96,5.03316e+09,168976535552,0.104458
97,5.08559e+09,168976535552,0.100795
98,5.13802e+09,168976535552,0.101482
99,5.19045e+09,168976535552,0.102846
100,5.24288e+09,168976535552,0.103069
101,5.29531e+09,168976535552,0.10113
102,5.34774e+09,168976535552,0.103008
103,5.40017e+09,168976535552,0.100072
104,5.4526e+09,168976535552,0.102043
105,5.50502e+09,168976535552,0.100882
106,5.55745e+09,168976535552,0.103326
107,5.60988e+09,168976535552,0.105137
108,5.66231e+09,168976535552,0.104158
109,5.71474e+09,168976535552,0.100244
110,5.76717e+09,168976535552,0.105009
111,5.8196e+09,168976535552,0.102712
112,5.87203e+09,168976535552,0.105279
113,5.92445e+09,168976535552,0.102701
114,5.97688e+09,168976535552,0.100222
115,6.02931e+09,168976535552,0.100415
116,6.08174e+09,168976535552,0.100118
117,6.13417e+09,168976535552,0.104935
118,6.1866e+09,168976535552,0.101341
119,6.23903e+09,168976535552,0.102794
120,6.29146e+09,168976535552,0.100199
121,6.34388e+09,168976535552,0.101047
122,6.39631e+09,168976535552,0.100871
123,6.44874e+09,168976535552,0.099773
124,6.50117e+09,168976535552,0.1018
125,6.5536e+09,168976535552,0.101264
126,6.60603e+09,168976535552,0.103123
127,6.65846e+09,168976535552,0.101767
128,6.71089e+09,168976535552,0.10086
129,6.76332e+09,168976535552,0.105452
130,6.81574e+09,168976535552,0.108264
131,6.86817e+09,168976535552,0.108345
132,6.9206e+09,168976535552,0.100052
133,6.97303e+09,168976535552,0.102635
134,7.02546e+09,168976535552,0.102835
135,7.07789e+09,168976535552,0.101801
136,7.13032e+09,168976535552,0.099836
137,7.18275e+09,168976535552,0.100285
138,7.23517e+09,168976535552,0.100998
139,7.2876e+09,168976535552,0.105094
140,7.34003e+09,168976535552,0.103456
141,7.39246e+09,168976535552,0.101252
142,7.44489e+09,168976535552,0.099975
143,7.49732e+09,168976535552,0.099937
144,7.54975e+09,168976535552,0.100078
145,7.60218e+09,168976535552,0.100574
146,7.6546e+09,168976535552,0.105168
147,7.70703e+09,168976535552,0.101852
148,7.75946e+09,168976535552,0.100672
149,7.81189e+09,168976535552,0.100178
150,7.86432e+09,168976535552,0.100573
151,7.91675e+09,168976531456,0.09994
152,7.96918e+09,168976531456,0.100884
153,8.02161e+09,168976531456,0.10239
154,8.07404e+09,168976531456,0.102268
155,8.12646e+09,168976531456,0.103705
156,8.17889e+09,168976531456,0.101
157,8.23132e+09,168976531456,0.10181
158,8.28375e+09,168976531456,0.099792
159,8.33618e+09,168976531456,0.102217
160,8.38861e+09,168976531456,0.099638
161,8.44104e+09,168976531456,0.100463
162,8.49347e+09,168976531456,0.101939
163,8.54589e+09,168976531456,0.102882
164,8.59832e+09,168976531456,0.101658
165,8.65075e+09,168976531456,0.103345
166,8.70318e+09,168976531456,0.101298
167,8.75561e+09,168976531456,0.103081
168,8.80804e+09,168976531456,0.100521
169,8.86047e+09,168976531456,0.103893
170,8.9129e+09,168976531456,0.102582
171,8.96532e+09,168976531456,0.101247
172,9.01775e+09,168976531456,0.120102
173,9.07018e+09,168976531456,0.111339
174,9.12261e+09,168976531456,0.100926
175,9.17504e+09,168976531456,0.101025
176,9.22747e+09,168976531456,0.102226
177,9.2799e+09,168976531456,0.102567
178,9.33233e+09,168976531456,0.101088
179,9.38476e+09,168976531456,0.102937
180,9.43718e+09,168976531456,0.102257
181,9.48961e+09,168976531456,0.101426
182,9.54204e+09,168976531456,0.10181
183,9.59447e+09,168976531456,0.102455
184,9.6469e+09,168976531456,0.102198
185,9.69933e+09,168976531456,0.101548
186,9.75176e+09,168976531456,0.10259
187,9.80419e+09,168976531456,0.103704
188,9.85661e+09,168976531456,0.102609
189,9.90904e+09,168976531456,0.102581
190,9.96147e+09,168976531456,0.105921
191,1.00139e+10,168976531456,0.102177
192,1.00663e+10,168976531456,0.102612
193,1.01188e+10,168976531456,0.100537
194,1.01712e+10,168976531456,0.102859
195,1.02236e+10,168976531456,0.100208
196,1.0276e+10,168976531456,0.104609
197,1.03285e+10,168976531456,0.10119
198,1.03809e+10,168976531456,0.101773
199,1.04333e+10,168976531456,0.103497
200,1.04858e+10,168976531456,0.102828
201,1.04333e+10,168976531456,0.130472
200,1.03809e+10,168976531456,0.132904
199,1.03285e+10,168976531456,0.129679
198,1.0276e+10,168976531456,0.130795
197,1.02236e+10,168976531456,0.178224
196,1.01712e+10,168976531456,0.1578
195,1.01188e+10,168976531456,0.159287
194,1.00663e+10,168976531456,0.148836
193,1.00139e+10,168976531456,0.162041
192,9.96147e+09,168976531456,0.171473
191,9.90904e+09,168976531456,0.183121
190,9.85661e+09,168976531456,0.175827
189,9.80419e+09,168976531456,0.130928
188,9.75176e+09,168976531456,0.217884
187,9.69933e+09,168976531456,0.147179
186,9.6469e+09,168976531456,0.213606
185,9.59447e+09,168976531456,0.185876
184,9.54204e+09,168976531456,0.1712
183,9.48961e+09,168976531456,0.18153
182,9.43718e+09,168976531456,0.130582
181,9.38476e+09,168976531456,0.165154
180,9.33233e+09,168976531456,0.144359
179,9.2799e+09,168976531456,0.190092
178,9.22747e+09,168976531456,0.161737
177,9.17504e+09,168976531456,0.153999
176,9.12261e+09,168976531456,0.191176
175,9.07018e+09,168976531456,0.153186
174,9.01775e+09,168976531456,0.213887
173,8.96532e+09,168976531456,0.13024
172,8.9129e+09,168976531456,0.19997
171,8.86047e+09,168976531456,0.147835
170,8.80804e+09,168976531456,0.164856
169,8.75561e+09,168976531456,0.172559
168,8.70318e+09,168976531456,0.149042
167,8.65075e+09,168976531456,0.187794
166,8.59832e+09,168976531456,0.151317
165,8.54589e+09,168976531456,0.196458
164,8.49347e+09,168976531456,0.146226
163,8.44104e+09,168976531456,0.168441
162,8.38861e+09,168976531456,0.166849
161,8.33618e+09,168976531456,0.141962
160,8.28375e+09,168976531456,0.17109
159,8.23132e+09,168976531456,0.1308
158,8.17889e+09,168976531456,0.196579
157,8.12646e+09,168976531456,0.129093
156,8.07404e+09,168976531456,0.173208
155,8.02161e+09,168976531456,0.129938
154,7.96918e+09,168976531456,0.160465
153,7.91675e+09,168976531456,0.134565
152,7.86432e+09,168976531456,0.170938
151,7.81189e+09,168976531456,0.134922
150,7.75946e+09,168976531456,0.130589
149,7.70703e+09,168976531456,0.129779
148,7.6546e+09,168976531456,0.156286
147,7.60218e+09,168976531456,0.192451
146,7.54975e+09,168976531456,0.199268
145,7.49732e+09,168976531456,0.164109
144,7.44489e+09,168976531456,0.200675
143,7.39246e+09,168976531456,0.171829
142,7.34003e+09,168976527360,0.178585
141,7.2876e+09,168976527360,0.224596
140,7.23517e+09,168976527360,0.165324
139,7.18275e+09,168976527360,0.206886
138,7.13032e+09,168976527360,0.143957
137,7.07789e+09,168976527360,0.141925
136,7.02546e+09,168976527360,0.177072
135,6.97303e+09,168976527360,0.145801
134,6.9206e+09,168976527360,0.160319
133,6.86817e+09,168976527360,0.135419
132,6.81574e+09,168976527360,0.219155
131,6.76332e+09,168976527360,0.143688
130,6.71089e+09,168976527360,0.180902
129,6.65846e+09,168976527360,0.161143
128,6.60603e+09,168976527360,0.170697
127,6.5536e+09,168976527360,0.201002
126,6.50117e+09,168976527360,0.145328
125,6.44874e+09,168976527360,0.218865
124,6.39631e+09,168976527360,0.146708
123,6.34388e+09,168976527360,0.168972
122,6.29146e+09,168976527360,0.181331
121,6.23903e+09,168976527360,0.154953
120,6.1866e+09,168976527360,0.200473
119,6.13417e+09,168976527360,0.130718
118,6.08174e+09,168976527360,0.203829
117,6.02931e+09,168976527360,0.143975
116,5.97688e+09,168976527360,0.177519
115,5.92445e+09,168976527360,0.170862
114,5.87203e+09,168976527360,0.155008
113,5.8196e+09,168976527360,0.189164
112,5.76717e+09,168976527360,0.135264
111,5.71474e+09,168976527360,0.209125
110,5.66231e+09,168976527360,0.173751
109,5.60988e+09,168976527360,0.207061
108,5.55745e+09,168976527360,0.179672
107,5.50502e+09,168976527360,0.138018
106,5.4526e+09,168976527360,0.217537
105,5.40017e+09,168976527360,0.214755
104,5.34774e+09,168976527360,0.157386
