Number,Inserted,Space,Time
128,6.71089e+09,173046407168,0.11652
129,6.76332e+09,172993925120,0.115419
130,6.81574e+09,172941443072,0.11518
131,6.86817e+09,172888961024,0.115999
132,6.9206e+09,172836478976,0.115823
133,6.97303e+09,172783996928,0.116981
134,7.02546e+09,172731514880,0.117512
135,7.07789e+09,172679032832,0.115532
136,7.13032e+09,172626550784,0.113174
137,7.18275e+09,172574068736,0.116783
138,7.23517e+09,172521586688,0.116838
139,7.2876e+09,172469104640,0.114946
140,7.34003e+09,172416622592,0.115456
141,7.39246e+09,172364140544,0.117847
142,7.44489e+09,172311658496,0.116109
143,7.49732e+09,172259176448,0.113948
144,7.54975e+09,172206694400,0.115031
145,7.60218e+09,172154212352,0.116949
146,7.6546e+09,172101730304,0.113827
147,7.70703e+09,172049248256,0.11577
148,7.75946e+09,171996766208,0.11556
149,7.81189e+09,171944284160,0.11714
150,7.86432e+09,171891802112,0.115569
151,7.91675e+09,171839320064,0.116203
152,7.96918e+09,171786838016,0.116395
153,8.02161e+09,171734355968,0.116271
154,8.07404e+09,171681873920,0.115656
155,8.12646e+09,171629391872,0.114326
156,8.17889e+09,171576909824,0.114059
157,8.23132e+09,171524427776,0.113772
158,8.28375e+09,171471945728,0.115273
159,8.33618e+09,171419463680,0.114269
160,8.38861e+09,171366981632,0.116749
161,8.44104e+09,171314499584,0.115468
162,8.49347e+09,171262017536,0.114984
163,8.54589e+09,171209535488,0.113141
164,8.59832e+09,171157053440,0.117044
165,8.65075e+09,171104571392,0.12178
166,8.70318e+09,171052089344,0.118029
167,8.75561e+09,170999607296,0.117854
168,8.80804e+09,170947125248,0.117505
169,8.86047e+09,170894643200,0.120292
170,8.9129e+09,170842161152,0.116117
171,8.96532e+09,170789679104,0.118461
172,9.01775e+09,170737197056,0.119522
173,9.07018e+09,170684715008,0.11659
174,9.12261e+09,170632232960,0.11763
175,9.17504e+09,170579750912,0.113865
176,9.22747e+09,170527268864,0.113942
177,9.2799e+09,170474786816,0.113879
178,9.33233e+09,170422304768,0.119121
179,9.38476e+09,170369822720,0.118537
180,9.43718e+09,170317340672,0.11745
181,9.48961e+09,170264858624,0.115662
